Building ID,Project ID,Project Name,Program Group,Address,Borough,Postcode,Latitude,Longitude,Project Start Date,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Studio Units,1-BR Units,2-BR Units,3-BR+ Units,Counted Rental Units,Counted Homeownership Units
64094,67438,ST. ANN'S APARTMENTS LLC.YR15.FY20,Multifamily Finance Program,839 EAST 156 STREET,Bronx,10455.0,40.81773,-73.903187,2019-09-06,2,3,3,0,0,0,0,9,0,9,0
65186,67438,ST. ANN'S APARTMENTS LLC.YR15.FY20,Multifamily Finance Program,590 EAST 169 STREET,Bronx,10456.0,40.83176,-73.90269,2019-09-06,0,2,5,0,0,0,4,3,0,7,0
88157,67438,ST. ANN'S APARTMENTS LLC.YR15.FY20,Multifamily Finance Program,1061 INTERVALE AVENUE,Bronx,10459.0,40.82505,-73.897175,2019-09-06,9,14,5,1,0,2,9,19,0,30,0
91417,67438,ST. ANN'S APARTMENTS LLC.YR15.FY20,Multifamily Finance Program,946 LEGGETT AVENUE,Bronx,10455.0,40.81554,-73.900715,2019-09-06,0,5,11,0,0,0,5,11,0,16,0
39938,69089,3 WEST 128TH STREET,Multifamily Incentives Program,3 WEST 128 STREET,Manhattan,10027.0,40.80871,-73.941169,2019-09-06,0,0,0,0,6,0,5,0,1,6,0
118447,69091,1424 VYSE AVENUE APARTMENTS,Multifamily Incentives Program,1424 VYSE AVENUE,Bronx,10459.0,40.83078,-73.889227,2019-09-06,0,0,0,0,3,1,2,0,0,3,0
342114,69088,340 NEPTUNE AVENUE APARTMENTS,Multifamily Incentives Program,340 NEPTUNE AVENUE,Brooklyn,11235.0,40.58054,-73.96522,2019-09-03,0,0,0,0,6,0,3,3,0,6,0
33639,67504,HP W 48 HDFC.HUDMF.FY19,Multifamily Finance Program,414 WEST 48 STREET,Manhattan,10036.0,40.76251,-73.991105,2019-08-30,41,10,2,0,0,0,18,21,15,54,0
88977,67575,LANGSAM 11 - 2816 JEROME AVENUE.HPO.FY19,Multifamily Finance Program,2816 JEROME AVENUE,Bronx,10468.0,40.87043,-73.894096,2019-08-30,0,2,40,0,0,6,30,7,0,43,0
875065,69086,173 MORNINGSIDE AVENUE APARTMENTS,Multifamily Incentives Program,173 MORNINGSIDE AVENUE,Manhattan,10027.0,40.81242,-73.952997,2019-08-30,0,0,0,0,3,0,2,1,0,3,0
980783,69087,54 THROOP AVENUE APARTMENTS,Multifamily Incentives Program,54 THROOP AVENUE,Brooklyn,11206.0,40.70303,-73.947592,2019-08-30,0,0,5,0,0,1,1,3,0,5,0
343580,69084,1610 NEW YORK AVENUE,Multifamily Incentives Program,1610 NEW YORK AVENUE,Brooklyn,11210.0,40.63339,-73.945125,2019-08-29,0,0,0,0,3,0,3,0,0,3,0
990010,69085,1612 NEW YORK AVENUE,Multifamily Incentives Program,1612 NEW YORK AVENUE,Brooklyn,11210.0,40.63334,-73.945118,2019-08-29,0,0,0,0,3,0,3,0,0,3,0
988959,69082,111 TROUTMAN STREET APARTMENTS,Multifamily Incentives Program,111 TROUTMAN  STREET,Brooklyn,11206.0,40.69959,-73.930068,2019-08-28,0,0,0,0,3,0,2,1,0,3,0
989790,69083,"ORCHARD, THE",Multifamily Incentives Program,118 ORCHARD STREET,Manhattan,10002.0,40.71926,-73.989495,2019-08-28,0,0,3,0,6,0,8,0,1,9,0
981904,69081,52-22 ROOSEVELT AVENUE APARTMENTS,Multifamily Incentives Program,52-22 ROOSEVELT AVENUE,Queens,11377.0,40.74414,-73.911739,2019-08-27,0,0,0,0,3,0,1,2,0,3,0
990702,69079,1248 NEW YORK AVENUE APARTMENTS,Multifamily Incentives Program,1248 NEW YORK AVENUE,Brooklyn,11203.0,40.64233,-73.946076,2019-08-23,0,0,0,0,3,0,1,2,0,3,0
343475,69080,1250 NEW YORK AVENUE APARTMENTS,Multifamily Incentives Program,1250 NEW YORK AVENUE,Brooklyn,11203.0,40.64227,-73.946069,2019-08-23,0,0,0,0,3,0,1,2,0,3,0
93710,67572,LANGSAM 9 - 1630 MACOMBS ROAD.HPO.FY20,Multifamily Finance Program,1630 MACOMBS ROAD,Bronx,10453.0,40.84691,-73.916062,2019-08-19,0,18,33,0,0,12,15,23,2,52,0
336206,69077,133-135 MESEROLE AVENUE APARTMENTS,Multifamily Incentives Program,133 MESEROLE AVENUE,Brooklyn,11222.0,40.72763,-73.951704,2019-08-19,0,0,1,0,0,0,1,0,0,1,0
954168,69077,133-135 MESEROLE AVENUE APARTMENTS,Multifamily Incentives Program,135 MESEROLE AVENUE,Brooklyn,11222.0,40.72765,-73.951621,2019-08-19,0,0,1,0,0,0,0,1,0,1,0
63930,69078,418 EAST 153RD STREET,Multifamily Incentives Program,418 EAST 153 STREET,Bronx,10455.0,40.81848,-73.915827,2019-08-19,0,0,0,0,3,0,1,2,0,3,0
983861,69075,223 MANHATTAN AVENUE,Multifamily Incentives Program,223 MANHATTAN AVENUE,Brooklyn,11206.0,40.7111,-73.945779,2019-08-16,0,0,0,0,3,0,3,0,0,3,0
321213,69076,260 KNICKERBOCKER AVENUE,Multifamily Incentives Program,260 KNICKERBOCKER AVENUE,Brooklyn,11237.0,40.70222,-73.925088,2019-08-16,0,0,0,0,16,0,7,9,0,16,0
989273,64829,RB.63-85 E 233RD ST.WOODLAWN SENIOR HOUSES,Multifamily Finance Program,69 EAST 233 STREET,Bronx,10470.0,40.89626,-73.873532,2019-08-15,79,0,0,0,0,59,20,1,0,80,0
159823,69074,969 57TH STREET,Multifamily Incentives Program,969 57 STREET,Brooklyn,11219.0,40.635,-74.003697,2019-08-15,0,0,0,0,3,0,2,1,0,3,0
972679,69073,WEX18 APARTMENTS,Multifamily Incentives Program,177-18 WEXFORD TERRACE,Queens,11432.0,40.71278,-73.786262,2019-08-14,0,0,0,0,6,1,2,3,0,6,0
982539,69071,2807 SNYDER AVENUE,Multifamily Incentives Program,2807 SNYDER AVENUE,Brooklyn,11226.0,40.6491,-73.950943,2019-08-13,0,0,0,0,3,0,1,1,1,3,0
985437,69072,2809 SNYDER AVENUE,Multifamily Incentives Program,2809 SNYDER AVENUE,Brooklyn,11226.0,40.6491,-73.950853,2019-08-13,0,0,0,0,3,0,1,2,0,3,0
979980,69070,236 STAGG STREET APARTMENTS,Multifamily Incentives Program,236 STAGG STREET,Brooklyn,11206.0,40.70963,-73.939717,2019-08-09,0,0,0,0,6,0,3,3,0,6,0
956540,69069,366 STOCKTON STREET APARTMENTS,Multifamily Incentives Program,366 STOCKTON STREET,Brooklyn,11206.0,40.69728,-73.9372,2019-08-07,0,0,3,0,0,0,2,1,0,3,0
976702,69068,79-81 STANHOPE STREET APARTMENTS,Multifamily Incentives Program,81 STANHOPE STREET,Brooklyn,11221.0,40.69675,-73.924622,2019-08-02,0,0,0,0,1,0,0,0,1,1,0
978510,69068,79-81 STANHOPE STREET APARTMENTS,Multifamily Incentives Program,79 STANHOPE STREET,Brooklyn,11221.0,40.69673,-73.924719,2019-08-02,0,0,0,0,4,0,1,3,0,4,0
992046,69067,RESIDENCES AT THE GEMINI WEST,Multifamily Incentives Program,114-16 ROCKAWAY BEACH BOULEVARD,Queens,11694.0,40.58046,-73.835797,2019-08-01,0,0,0,0,9,0,6,3,0,9,0
980593,69065,301 EAST 117TH STREET,Multifamily Incentives Program,2282 2 AVENUE,Manhattan,10035.0,40.79765,-73.936928,2019-07-31,0,0,0,0,4,0,2,2,0,4,0
992017,69066,RESIDENCES AT THE GEMINI EAST,Multifamily Incentives Program,114-30 ROCKAWAY BEACH BOULEVARD,Queens,11694.0,40.58032,-73.836294,2019-07-31,0,0,0,0,9,0,6,3,0,9,0
988798,68172,AUSTIN 147,Multifamily Incentives Program,880 EAST 147 STREET,Bronx,10455.0,40.81017,-73.904509,2019-07-30,0,55,24,0,0,31,20,28,0,79,0
986936,69064,1032 DEKALB AVENUE,Multifamily Incentives Program,1032 DEKALB AVENUE,Brooklyn,11221.0,40.69319,-73.933551,2019-07-29,0,0,0,0,3,0,1,2,0,3,0
381818,69062,127 TROUTMAN STREET APARTMENTS,Multifamily Incentives Program,127 TROUTMAN STREET,Brooklyn,11206.0,40.69992,-73.929746,2019-07-26,0,0,0,0,3,0,1,2,0,3,0
978104,69063,129 TROUTMAN STREET APARTMENTS,Multifamily Incentives Program,129 TROUTMAN STREET,Brooklyn,11206.0,40.69998,-73.929689,2019-07-26,0,0,0,0,3,0,1,2,0,3,0
934463,67522,HSI. 213 EAST 203RD STREET,Multifamily Finance Program,211 EAST 203 STREET,Bronx,10458.0,40.87407,-73.886034,2019-07-25,66,21,20,0,0,68,21,19,0,108,0
497416,69061,170-19 89TH AVENUE,Multifamily Incentives Program,170-19 89 AVENUE,Queens,11432.0,40.71,-73.790524,2019-07-25,0,0,0,0,3,0,0,3,0,3,0
992307,69060,20-52 49TH STREET APARTMENTS,Multifamily Incentives Program,20-52 49 STREET,Queens,11105.0,40.77143,-73.897535,2019-07-23,0,0,0,2,0,0,1,1,0,2,0
19955,67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,Multifamily Finance Program,125 EAST 118 STREET,Manhattan,10035.0,40.80035,-73.941086,2019-07-22,15,2,3,3,0,0,2,16,6,24,0
19959,67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,Multifamily Finance Program,149 EAST 118 STREET,Manhattan,10035.0,40.79995,-73.940137,2019-07-22,29,9,3,0,0,0,6,26,10,42,0
20122,67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,Multifamily Finance Program,121 EAST 119 STREET,Manhattan,10035.0,40.80105,-73.940801,2019-07-22,7,0,1,1,0,0,2,1,6,9,0
20123,67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,Multifamily Finance Program,125 EAST 119 STREET,Manhattan,10035.0,40.80101,-73.940707,2019-07-22,2,1,1,0,0,0,0,1,3,4,0
20127,67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,Multifamily Finance Program,166 EAST 119 STREET,Manhattan,10035.0,40.80013,-73.939804,2019-07-22,14,5,3,2,0,0,0,24,0,24,0
20136,67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,Multifamily Finance Program,212 EAST 119 STREET,Manhattan,10035.0,40.79934,-73.937916,2019-07-22,14,9,3,2,0,0,5,12,12,29,0
20374,67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,Multifamily Finance Program,135 EAST 122 STREET,Manhattan,10035.0,40.80274,-73.938975,2019-07-22,15,4,0,0,1,1,1,4,15,21,0
24091,67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,Multifamily Finance Program,2010 LEXINGTON AVENUE,Manhattan,10035.0,40.80297,-73.938729,2019-07-22,23,5,0,3,0,0,14,15,2,31,0
804679,67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,Multifamily Finance Program,158 EAST 119 STREET,Manhattan,10035.0,40.80024,-73.940061,2019-07-22,31,7,4,1,1,0,14,19,12,45,0
309188,69058,14 HAVENS PLACE APARTMENTS,Multifamily Incentives Program,14 HAVENS PLACE,Brooklyn,11233.0,40.67679,-73.90456,2019-07-19,0,0,0,0,3,0,3,0,0,3,0
227048,69059,183 COVERT STREET APARTMENTS,Multifamily Incentives Program,181 COVERT STREET,Brooklyn,11207.0,40.68988,-73.909149,2019-07-19,0,0,0,0,3,0,3,0,0,3,0
40881,69056,229 WEST 136 STREET,Multifamily Incentives Program,229 WEST 136 STREET,Manhattan,10030.0,40.8167,-73.944352,2019-07-17,0,0,0,0,3,0,3,0,0,3,0
983895,69057,924 DEKALB AVENUE,Multifamily Incentives Program,924 DEKALB AVENUE,Brooklyn,11221.0,40.69259,-73.93869,2019-07-17,0,0,0,0,3,0,0,3,0,3,0
992043,69054,860 EAST 35TH STREET APARTMENTS,Multifamily Incentives Program,860 EAST 35 STREET,Brooklyn,11210.0,40.63373,-73.943204,2019-07-16,0,0,0,0,2,0,1,1,0,2,0
992161,69055,862 EAST 35TH STREET APARTMENTS,Multifamily Incentives Program,862 EAST 35TH STREET,Brooklyn,11210.0,40.63368,-73.943201,2019-07-16,0,0,0,0,2,0,1,1,0,2,0
292955,69053,850 FLATBUSH AVENUE,Multifamily Incentives Program,850 FLATBUSH AVENUE,Brooklyn,11226.0,40.65156,-73.959435,2019-07-15,0,0,0,0,7,2,2,3,0,7,0
966927,69051,142 MANHATTAN AVENUE APARTMENTS,Multifamily Incentives Program,142 MANHATTAN AVENUE,Brooklyn,11206.0,40.70761,-73.944674,2019-07-12,0,0,0,0,3,0,0,3,0,3,0
336314,69052,150 MESEROLE STREET,Multifamily Incentives Program,150 MESEROLE STREET,Brooklyn,11206.0,40.70786,-73.943563,2019-07-12,0,0,0,0,8,1,4,3,0,8,0
3582,69050,152 WEST 140TH STREET,Multifamily Incentives Program,2395 ADAM C POWELL BOULEVARD,Manhattan,10030.0,40.81811,-73.941143,2019-07-11,0,0,0,0,18,0,16,2,0,18,0
987017,69049,381 EAST 166TH STREET APARTMENTS,Multifamily Incentives Program,381 EAST 166 STREET,Bronx,10456.0,40.82945,-73.911965,2019-07-08,0,0,0,0,4,1,1,2,0,4,0
697198,69047,22-22 STEINWAY STREET APARTMENTS,Multifamily Incentives Program,22-22 STEINWAY STREET,Queens,11105.0,40.77248,-73.906946,2019-07-03,0,0,0,0,4,0,4,0,0,4,0
989286,69048,846 QUINCY STREET APARTMENTS,Multifamily Incentives Program,846 QUINCY STREET,Brooklyn,11221.0,40.6896,-73.925585,2019-07-03,0,0,0,0,3,0,3,0,0,3,0
8083,61587,601 WEST 148TH STREET PROJECT,Multifamily Finance Program,3601 BROADWAY,Manhattan,10031.0,40.82861,-73.949351,2019-07-02,0,0,0,20,0,0,4,11,5,0,20
327086,69045,171 LINDEN BOULEVARD APARTMENTS,Multifamily Incentives Program,171 LINDEN BOULEVARD,Brooklyn,11226.0,40.65282,-73.95214,2019-07-02,0,0,0,0,10,1,6,3,0,10,0
986581,69046,ROGERS TOWER APARTMENTS,Multifamily Incentives Program,986 ROGERS AVENUE,Brooklyn,11226.0,40.64604,-73.952325,2019-07-02,0,0,0,0,8,1,5,2,0,8,0
413,61875,1199 HOUSING CORP.PLP.FY19,Multifamily Finance Program,2070 1 AVENUE,Manhattan,10029.0,40.79088,-73.937682,2019-06-28,74,352,0,0,0,39,155,150,82,0,426
804652,61875,1199 HOUSING CORP.PLP.FY19,Multifamily Finance Program,420 EAST 111 STREET,Manhattan,10029.0,40.79088,-73.937682,2019-06-28,66,310,0,0,0,39,155,130,52,0,376
804825,61875,1199 HOUSING CORP.PLP.FY19,Multifamily Finance Program,2090 1 AVENUE,Manhattan,10029.0,40.79088,-73.937682,2019-06-28,68,327,0,0,0,39,155,135,67,0,396
804826,61875,1199 HOUSING CORP.PLP.FY19,Multifamily Finance Program,2116 1 AVENUE,Manhattan,10029.0,40.79088,-73.937682,2019-06-28,69,326,0,0,0,38,156,135,67,0,396
485350,62299,DUNN. 82-41 PARSONS BLVD. T BUILDING,Multifamily Finance Program,82-41 PARSONS BOULEVARD,Queens,11432.0,40.71752,-73.807588,2019-06-28,75,0,124,0,0,90,49,54,7,200,0
85429,65349,BPR HDFC.HPO.FY19,Multifamily Finance Program,1010 HOE AVENUE,Bronx,10459.0,40.82362,-73.890178,2019-06-28,0,3,12,0,0,0,5,10,0,15,0
806751,65349,BPR HDFC.HPO.FY19,Multifamily Finance Program,1014 HOE AVENUE,Bronx,10459.0,40.82362,-73.890178,2019-06-28,0,10,5,0,0,0,5,11,0,16,0
3641,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2550 ADAM C POWELL BOULEVARD,Manhattan,10039.0,40.8235,-73.938222,2019-06-28,0,13,2,0,0,1,4,5,5,15,0
3642,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2554 ADAM C POWELL BOULEVARD,Manhattan,10039.0,40.8236,-73.93815,2019-06-28,4,6,3,0,0,0,0,4,9,13,0
3644,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2566 ADAM C POWELL BOULEVARD,Manhattan,10039.0,40.82398,-73.937875,2019-06-28,3,11,2,0,0,2,6,4,4,16,0
3645,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2568 ADAM C POWELL BOULEVARD,Manhattan,10039.0,40.82406,-73.937817,2019-06-28,1,8,1,0,0,1,0,9,0,10,0
3648,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2574 ADAM C POWELL BOULEVARD,Manhattan,10039.0,40.82424,-73.937683,2019-06-28,6,2,1,0,0,1,0,4,4,9,0
4077,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2496 FREDERICK DOUGLASS BOULEVARD,Manhattan,10030.0,40.81539,-73.946958,2019-06-28,3,10,3,0,0,0,8,8,0,16,0
40621,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,106 WEST 134 STREET,Manhattan,10030.0,40.81357,-73.942274,2019-06-28,0,14,5,0,0,0,1,14,5,20,0
40623,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,112 WEST 134 STREET,Manhattan,10030.0,40.81366,-73.942487,2019-06-28,1,7,2,0,0,0,6,0,4,10,0
40624,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,114 WEST 134 STREET,Manhattan,10030.0,40.81371,-73.942596,2019-06-28,0,9,1,0,0,0,2,8,0,10,0
41285,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,132 WEST 139 STREET,Manhattan,10030.0,40.81723,-73.940978,2019-06-28,1,9,0,0,0,0,6,4,0,10,0
41286,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,134 WEST 139 STREET,Manhattan,10030.0,40.81726,-73.941061,2019-06-28,1,7,2,0,0,0,6,4,0,10,0
41290,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,140 WEST 139 STREET,Manhattan,10030.0,40.81737,-73.94131,2019-06-28,5,4,1,0,0,0,6,4,0,10,0
42315,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,202 WEST 149 STREET,Manhattan,10039.0,40.82424,-73.937947,2019-06-28,0,9,1,0,0,0,1,9,0,10,0
42316,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,204 WEST 149 STREET,Manhattan,10039.0,40.82427,-73.938027,2019-06-28,0,8,2,0,0,1,1,8,0,10,0
42317,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,206 WEST 149 STREET,Manhattan,10039.0,40.8243,-73.93811,2019-06-28,0,9,0,0,0,1,1,8,0,10,0
42319,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,216 WEST 149 STREET,Manhattan,10039.0,40.82448,-73.938529,2019-06-28,2,16,0,0,0,2,10,0,6,18,0
3631,66563,7TH AVENUE HDFC.FY19.PLP,Multifamily Finance Program,2524 ADAM C POWELL BOULEVARD,Manhattan,10039.0,40.82263,-73.938841,2019-06-28,0,2,9,7,0,0,0,18,0,18,0
986549,67129,TSINY. 161-01 89TH AVENUE. MONICA HOUSE,Multifamily Finance Program,161-09 89 AVENUE,Queens,11432.0,,,2019-06-28,50,19,0,0,0,69,1,0,0,70,0
999557,67287,WIN. 14-35 MOTT AVENUE. GREENPORT II - SOUTH,Multifamily Finance Program,1403 GATEWAY BOULEVARD,Queens,11691.0,40.60153,-73.748623,2019-06-28,63,0,0,0,0,0,18,40,5,63,0
73807,67398,55 EAST MOSHOLU PKWY NORTH.HPO.FY19,Multifamily Finance Program,55 EAST MOSHOLU PARKWAY NORTH,Bronx,,,,2019-06-28,10,3,31,0,0,1,33,5,6,45,0
61030,67576,LANGSAM 12 - 3510 DECATUR AVENUE.HPO.FY19,Multifamily Finance Program,3510 DECATUR AVENUE,Bronx,10467.0,40.87924,-73.872071,2019-06-28,0,9,39,0,0,12,30,7,0,49,0
45499,67619,2316-2322 ANDREWS AVENUE NORTH HDFC.HPO.FY19,Multifamily Finance Program,2316 ANDREWS AVENUE NORTH,Bronx,10468.0,40.86158,-73.906861,2019-06-28,1,6,13,0,0,0,0,11,10,21,0
806247,67619,2316-2322 ANDREWS AVENUE NORTH HDFC.HPO.FY19,Multifamily Finance Program,2322 ANDREWS AVENUE,Bronx,10468.0,40.86158,-73.906861,2019-06-28,0,6,15,0,0,0,1,10,10,21,0
458160,67699,GLENDALE APARTMENTS.PILLARS.FY19,Multifamily Finance Program,71-15 65 STREET,Queens,11385.0,40.70194,-73.890267,2019-06-28,0,6,3,15,0,3,17,4,0,24,0
458161,67699,GLENDALE APARTMENTS.PILLARS.FY19,Multifamily Finance Program,71-21 65 STREET,Queens,11385.0,40.70178,-73.890206,2019-06-28,0,5,10,9,0,1,19,4,0,24,0
458162,67699,GLENDALE APARTMENTS.PILLARS.FY19,Multifamily Finance Program,71-27 65 STREET,Queens,11385.0,40.70163,-73.890141,2019-06-28,0,3,2,18,0,5,15,4,0,24,0
234677,67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,Multifamily Finance Program,778 DRIGGS AVENUE,Brooklyn,11211.0,40.71166,-73.961505,2019-06-28,0,28,0,0,0,0,0,29,0,29,0
372140,67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,Multifamily Finance Program,296 SOUTH 3 STREET,Brooklyn,11211.0,40.70969,-73.955457,2019-06-28,1,20,3,0,0,0,13,11,0,24,0
372152,67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,Multifamily Finance Program,334 SOUTH 3 STREET,Brooklyn,11211.0,40.70917,-73.954008,2019-06-28,4,14,0,0,0,6,1,5,6,18,0
967819,68076,MANHATTANVILLE (PHASE III),Multifamily Finance Program,3595 BROADWAY,Manhattan,10031.0,40.8283,-73.949528,2019-06-28,0,0,3,0,12,0,0,16,0,1,15
4540,68177,CAPITOL APARTMENTS HDFC.HUDMF,Multifamily Finance Program,834 8 AVENUE,Manhattan,10019.0,40.76253,-73.985517,2019-06-28,239,6,2,3,27,88,190,0,0,278,0
9796,68189,PHELPS HOUSE LP.YR15.FY19,Multifamily Finance Program,581 COLUMBUS AVENUE,Manhattan,10024.0,40.78793,-73.970605,2019-06-28,157,8,2,0,0,0,157,11,0,168,0
990823,68663,410 TOMPKINS AVENUE,Multifamily Incentives Program,410 TOMPKINS AVENUE,Brooklyn,11216.0,40.683,-73.944154,2019-06-28,0,0,0,0,11,4,7,0,0,11,0
972949,68664,412 EVERGREEN AVENUE,Multifamily Incentives Program,412 EVERGREEN AVENUE,Brooklyn,11221.0,40.69313,-73.922365,2019-06-28,0,0,0,0,7,0,4,3,0,7,0
988458,63151,SPOFFORD DETENTION CENTER PHASE 1,Multifamily Finance Program,720 TIFFANY STREET,Bronx,10474.0,40.81466,-73.890876,2019-06-27,36,36,110,0,0,38,61,60,24,183,0
988996,64027,SENDERO VERDE B,Multifamily Finance Program,60 EAST 112 STREET,Manhattan,10029.0,40.79677,-73.946059,2019-06-27,83,54,86,52,0,72,84,73,47,276,0
990498,64027,SENDERO VERDE B,Multifamily Finance Program,75 EAST 111 STREET,Manhattan,10029.0,40.79677,-73.946059,2019-06-27,25,18,22,20,0,20,38,27,0,85,0
989393,64406,1184 RIVER AVE,Multifamily Finance Program,1164 RIVER AVENUE,Bronx,10452.0,,,2019-06-27,62,51,136,0,0,57,112,51,30,250,0
1338,65392,TAINO TOWERS.HUDMF.FY19,Multifamily Finance Program,2385 2 AVENUE,Manhattan,10035.0,40.80124,-73.935437,2019-06-27,174,23,10,1,0,42,28,138,0,208,0
1339,65392,TAINO TOWERS.HUDMF.FY19,Multifamily Finance Program,2391 2 AVENUE,Manhattan,10035.0,40.80153,-73.935371,2019-06-27,69,14,7,1,1,0,0,0,92,92,0
2098,65392,TAINO TOWERS.HUDMF.FY19,Multifamily Finance Program,2243 3 AVENUE,Manhattan,10035.0,40.80193,-73.936632,2019-06-27,157,30,15,4,1,42,74,46,46,208,0
20396,65392,TAINO TOWERS.HUDMF.FY19,Multifamily Finance Program,219 EAST 122 STREET,Manhattan,10035.0,40.80173,-73.936151,2019-06-27,120,24,3,1,0,28,28,0,92,148,0
975696,66644,EBENEZER PLAZA PHASE 1B,Multifamily Finance Program,94 NEW LOTS AVENUE,Brooklyn,11212.0,40.65764,-73.901325,2019-06-27,30,24,64,0,0,12,57,21,28,118,0
184823,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,19 ARLINGTON PLACE,Brooklyn,11216.0,40.68104,-73.950945,2019-06-27,0,3,2,0,0,2,0,3,0,5,0
185649,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,1369 ATLANTIC AVENUE,Brooklyn,11216.0,40.67856,-73.944879,2019-06-27,0,9,6,0,0,2,6,8,0,16,0
185651,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,1371 ATLANTIC AVENUE,Brooklyn,11216.0,40.67856,-73.944771,2019-06-27,1,10,5,0,0,2,6,8,0,16,0
205471,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,1055 BEDFORD AVENUE,Brooklyn,11216.0,40.68775,-73.954462,2019-06-27,1,5,3,0,0,0,3,6,0,9,0
205561,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,1204 BEDFORD AVENUE,Brooklyn,11216.0,40.68293,-73.954134,2019-06-27,0,4,2,0,0,1,3,2,0,6,0
211821,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,31 BREVOORT PLACE,Brooklyn,11216.0,40.68034,-73.954258,2019-06-27,2,2,0,0,0,0,4,0,0,4,0
213537,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,544 BRISTOL STREET,Brooklyn,11212.0,40.6575,-73.90981,2019-06-27,0,2,4,0,0,1,5,0,0,6,0
219550,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,518 CHESTER STREET,Brooklyn,11212.0,40.65871,-73.909202,2019-06-27,0,2,2,0,0,1,3,0,0,4,0
219614,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,618 CHESTER STREET,Brooklyn,11212.0,40.65628,-73.908571,2019-06-27,0,3,1,0,0,1,1,2,0,4,0
222695,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,41 CLIFTON PLACE,Brooklyn,11238.0,40.68807,-73.962557,2019-06-27,1,5,0,0,0,0,0,3,3,6,0
222894,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,501 CLINTON AVENUE,Brooklyn,11238.0,40.68326,-73.96658,2019-06-27,2,4,0,0,0,1,2,3,1,7,0
232324,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,68 DECATUR STREET,Brooklyn,11216.0,40.68038,-73.94076,2019-06-27,2,1,1,0,0,0,1,3,0,4,0
232346,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,7 DECATUR STREET,Brooklyn,11216.0,40.68059,-73.942948,2019-06-27,1,3,0,0,0,0,0,4,0,4,0
297291,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,1160 FULTON STREET,Brooklyn,11216.0,40.68065,-73.954626,2019-06-27,1,3,0,0,0,0,0,1,3,4,0
